1.519084800999000000e+12	1.115300000000000000e+04	1.136733692999999903e+03
1.519088400999000000e+12	1.140900000000000000e+04	3.208058580999999776e+03
1.519092000999000000e+12	1.147631999999999971e+04	2.882176038999999946e+03
1.519095600999000000e+12	1.137398999999999978e+04	1.573819167000000107e+03
1.519099200999000000e+12	1.142410000000000036e+04	1.433907202999999981e+03
1.519102800999000000e+12	1.146503000000000065e+04	1.472385162999999920e+03
1.519106400999000000e+12	1.145132999999999993e+04	1.271940380000000005e+03
1.519110000999000000e+12	1.156810000000000036e+04	1.605690203000000110e+03
1.519113600999000000e+12	1.153500000000000000e+04	1.769674580000000105e+03
1.519117200999000000e+12	1.136500000000000000e+04	2.134323954999999842e+03
1.519120800999000000e+12	1.133800000000000000e+04	3.374049469999999928e+03
1.519124400999000000e+12	1.139662000000000080e+04	1.532354528999999957e+03
1.519128000999000000e+12	1.140000000000000000e+04	1.444728016999999909e+03
1.519131600999000000e+12	1.141213999999999942e+04	9.234250080000000480e+02
1.519135200999000000e+12	1.154231999999999971e+04	1.365520089000000098e+03
1.519138800999000000e+12	1.151900000000000000e+04	1.173762355999999954e+03
1.519142400999000000e+12	1.151698999999999978e+04	1.609222623999999996e+03
1.519146000999000000e+12	1.157998999999999978e+04	1.929906672000000071e+03
1.519149600999000000e+12	1.169313999999999942e+04	1.817377238000000034e+03
1.519153200999000000e+12	1.169103000000000065e+04	1.774196869000000106e+03
1.519156800999000000e+12	1.166800000000000000e+04	1.719858852999999954e+03
1.519160400999000000e+12	1.172397999999999956e+04	1.109904451000000108e+03
1.519164000999000000e+12	1.171500000000000000e+04	1.039647245999999996e+03
1.519167600999000000e+12	1.137462999999999920e+04	3.939372345000000223e+03
