1.542931200999000000e+12	4.370000000000000000e+03	4.432969414999999572e+03
1.542934800999000000e+12	4.397590000000000146e+03	2.209832535000000007e+03
1.542938400999000000e+12	4.293369999999999891e+03	5.033188465999999607e+03
1.542942000999000000e+12	4.296409999999999854e+03	3.182184960000000046e+03
1.542945600999000000e+12	4.318729999999999563e+03	2.375943386999999802e+03
1.542949200999000000e+12	4.304170000000000073e+03	1.784002717000000075e+03
1.542952800999000000e+12	4.353039999999999964e+03	4.145979276000000027e+03
1.542956400999000000e+12	4.380010000000000218e+03	1.530491905999999972e+03
1.542960000999000000e+12	4.355079999999999927e+03	1.708258062999999993e+03
1.542963600999000000e+12	4.417479999999999563e+03	1.248497294000000011e+03
1.542967200999000000e+12	4.410000000000000000e+03	3.725286971999999878e+03
1.542970800999000000e+12	4.401979999999999563e+03	1.382925565999999890e+03
1.542974400999000000e+12	4.396369999999999891e+03	1.832838312000000087e+03
1.542978000999000000e+12	4.359300000000000182e+03	1.425502451000000065e+03
1.542981600999000000e+12	4.379529999999999745e+03	1.586046761999999944e+03
1.542985200999000000e+12	4.407470000000000255e+03	1.612375620999999910e+03
1.542988800999000000e+12	4.404989999999999782e+03	1.456995648000000074e+03
1.542992400999000000e+12	4.347710000000000036e+03	1.919068289999999934e+03
1.542996000999000000e+12	4.347869999999999891e+03	2.152310328000000027e+03
1.542999600999000000e+12	4.349560000000000400e+03	1.305745304000000033e+03
1.543003200999000000e+12	4.372449999999999818e+03	1.675843288999999913e+03
1.543006800999000000e+12	4.343109999999999673e+03	1.573811320999999907e+03
1.543010400999000000e+12	4.385989999999999782e+03	1.194602714000000105e+03
1.543014000999000000e+12	4.450510000000000218e+03	1.781792594999999892e+03
