1.585267200999000000e+12	6.737359999999999673e+03	4.082359053000000131e+03
1.585270800999000000e+12	6.810489999999999782e+03	7.009366745999999694e+03
1.585274400999000000e+12	6.802899999999999636e+03	2.361723851000000195e+03
1.585278000999000000e+12	6.791899999999999636e+03	2.318067297000000053e+03
1.585281600999000000e+12	6.793000000000000000e+03	1.862931086000000050e+03
1.585285200999000000e+12	6.739909999999999854e+03	3.355111706000000140e+03
1.585288800999000000e+12	6.655970000000000255e+03	6.742671379000000343e+03
1.585292400999000000e+12	6.676640000000000327e+03	2.616445251999999982e+03
1.585296000999000000e+12	6.699920000000000073e+03	2.025403694999999971e+03
1.585299600999000000e+12	6.675000000000000000e+03	2.401149866000000202e+03
1.585303200999000000e+12	6.646380000000000109e+03	2.505158703000000060e+03
1.585306800999000000e+12	6.645229999999999563e+03	3.959717881999999918e+03
1.585310400999000000e+12	6.620579999999999927e+03	4.343893562999999631e+03
1.585314000999000000e+12	6.632220000000000255e+03	3.358773489000000154e+03
1.585317600999000000e+12	6.592850000000000364e+03	5.231742441000000326e+03
1.585321200999000000e+12	6.616869999999999891e+03	2.644527528000000075e+03
1.585324800999000000e+12	6.622859999999999673e+03	3.086271671999999853e+03
1.585328400999000000e+12	6.640000000000000000e+03	3.632329564000000119e+03
1.585332000999000000e+12	6.633739999999999782e+03	2.646787821999999778e+03
1.585335600999000000e+12	6.646960000000000036e+03	1.861412694999999985e+03
1.585339200999000000e+12	6.657020000000000437e+03	2.839969027999999980e+03
1.585342800999000000e+12	6.676739999999999782e+03	1.727520402000000104e+03
1.585346400999000000e+12	6.675640000000000327e+03	2.037236468999999943e+03
1.585350000999000000e+12	6.658170000000000073e+03	1.404652278999999908e+03
