1.544054400999000000e+12	3.769840000000000146e+03	1.644561707999999953e+03
1.544058000999000000e+12	3.798250000000000000e+03	1.521546168999999963e+03
1.544061600999000000e+12	3.786280000000000200e+03	1.453406821000000036e+03
1.544065200999000000e+12	3.746099999999999909e+03	1.610424821000000065e+03
1.544068800999000000e+12	3.771650000000000091e+03	1.871989530999999943e+03
1.544072400999000000e+12	3.736329999999999927e+03	1.040934156999999914e+03
1.544076000999000000e+12	3.869619999999999891e+03	8.018704886000000442e+03
1.544079600999000000e+12	3.863320000000000164e+03	1.700524693000000070e+03
1.544083200999000000e+12	3.859329999999999927e+03	1.256216918000000078e+03
1.544086800999000000e+12	3.866309999999999945e+03	1.323784621000000016e+03
1.544090400999000000e+12	3.863989999999999782e+03	1.186184623000000101e+03
1.544094000999000000e+12	3.805010000000000218e+03	2.667807174999999916e+03
1.544097600999000000e+12	3.816789999999999964e+03	1.545002013999999917e+03
1.544101200999000000e+12	3.771409999999999854e+03	1.982747616999999991e+03
1.544104800999000000e+12	3.728809999999999945e+03	3.080329846000000089e+03
1.544108400999000000e+12	3.741219999999999800e+03	9.373109501999999338e+03
1.544112000999000000e+12	3.691909999999999854e+03	4.619659851999999773e+03
1.544115600999000000e+12	3.672119999999999891e+03	4.290507846999999856e+03
1.544119200999000000e+12	3.668369999999999891e+03	3.318031688999999915e+03
1.544122800999000000e+12	3.658599999999999909e+03	2.671845248000000083e+03
1.544126400999000000e+12	3.694440000000000055e+03	2.187736117999999806e+03
1.544130000999000000e+12	3.687119999999999891e+03	1.625552306999999928e+03
1.544133600999000000e+12	3.661030000000000200e+03	1.482898390999999947e+03
1.544137200999000000e+12	3.640119999999999891e+03	1.498487000999999964e+03
