1.561334400999000000e+12	1.090606999999999971e+04	4.861759232000000338e+03
1.561338000999000000e+12	1.072831999999999971e+04	4.050177600999999868e+03
1.561341600999000000e+12	1.070637000000000080e+04	1.902774744999999939e+03
1.561345200999000000e+12	1.071590999999999985e+04	1.115719691999999895e+03
1.561348800999000000e+12	1.072063999999999942e+04	1.213103879000000006e+03
1.561352400999000000e+12	1.085154999999999927e+04	1.434102482999999893e+03
1.561356000999000000e+12	1.083300000000000000e+04	1.663189489999999978e+03
1.561359600999000000e+12	1.076353000000000065e+04	1.368167940999999928e+03
1.561363200999000000e+12	1.081617000000000007e+04	1.007249970999999960e+03
1.561366800999000000e+12	1.093500000000000000e+04	1.500963121000000001e+03
1.561370400999000000e+12	1.092297999999999956e+04	1.744693827000000056e+03
1.561374000999000000e+12	1.090246999999999935e+04	1.784257250000000113e+03
1.561377600999000000e+12	1.093817000000000007e+04	1.996852562000000034e+03
1.561381200999000000e+12	1.090165999999999985e+04	1.337924269999999979e+03
1.561384800999000000e+12	1.088070000000000073e+04	1.727577088999999887e+03
1.561388400999000000e+12	1.096347999999999956e+04	2.290096517999999833e+03
1.561392000999000000e+12	1.093687000000000080e+04	1.493114996999999903e+03
1.561395600999000000e+12	1.105485000000000036e+04	4.097184494000000086e+03
1.561399200999000000e+12	1.107385000000000036e+04	1.391405148999999938e+03
1.561402800999000000e+12	1.101994000000000051e+04	1.720244114999999965e+03
1.561406400999000000e+12	1.094472999999999956e+04	2.853348333999999795e+03
1.561410000999000000e+12	1.091071999999999935e+04	1.528501782000000048e+03
1.561413600999000000e+12	1.098094000000000051e+04	1.042969898999999941e+03
1.561417200999000000e+12	1.103500000000000000e+04	1.832483167999999978e+03
