1.598486400999000000e+12	1.146143000000000029e+04	1.337282948999999917e+03
1.598490000999000000e+12	1.145518000000000029e+04	1.456587995000000092e+03
1.598493600999000000e+12	1.140012000000000080e+04	1.828327307000000019e+03
1.598497200999000000e+12	1.137851000000000022e+04	2.047321255999999948e+03
1.598500800999000000e+12	1.138460000000000036e+04	1.610758049999999912e+03
1.598504400999000000e+12	1.136630999999999949e+04	1.318854722999999922e+03
1.598508000999000000e+12	1.135044000000000051e+04	1.804530891999999994e+03
1.598511600999000000e+12	1.138640999999999985e+04	1.841033865000000105e+03
1.598515200999000000e+12	1.140617000000000007e+04	1.825075910000000022e+03
1.598518800999000000e+12	1.137000000000000000e+04	1.452348394000000098e+03
1.598522400999000000e+12	1.141698999999999978e+04	2.559549144000000069e+03
1.598526000999000000e+12	1.136879999999999927e+04	2.612958371000000170e+03
1.598529600999000000e+12	1.131001000000000022e+04	3.080315075999999863e+03
1.598533200999000000e+12	1.135262999999999920e+04	3.740844960999999785e+03
1.598536800999000000e+12	1.140077000000000044e+04	8.958631274999999732e+03
1.598540400999000000e+12	1.131045000000000073e+04	4.788988188999999693e+03
1.598544000999000000e+12	1.132321999999999935e+04	2.641185363000000052e+03
1.598547600999000000e+12	1.127300000000000000e+04	3.144042703999999958e+03
1.598551200999000000e+12	1.119135000000000036e+04	6.398366146999999728e+03
1.598554800999000000e+12	1.125689999999999964e+04	2.741190047999999933e+03
1.598558400999000000e+12	1.124409000000000015e+04	1.656634839999999940e+03
1.598562000999000000e+12	1.125706999999999971e+04	1.983716049000000112e+03
1.598565600999000000e+12	1.128845999999999913e+04	1.058120333999999957e+03
1.598569200999000000e+12	1.126507999999999993e+04	1.263695488999999952e+03
