1.543622400999000000e+12	4.041320000000000164e+03	1.601752766000000065e+03
1.543626000999000000e+12	4.043579999999999927e+03	1.074105287000000089e+03
1.543629600999000000e+12	4.047289999999999964e+03	1.057307665999999926e+03
1.543633200999000000e+12	4.019989999999999782e+03	1.036377431999999999e+03
1.543636800999000000e+12	4.030389999999999873e+03	8.674857379999999694e+02
1.543640400999000000e+12	4.004460000000000036e+03	1.527692107000000078e+03
1.543644000999000000e+12	3.995599999999999909e+03	1.865428713000000016e+03
1.543647600999000000e+12	3.987960000000000036e+03	1.399984545000000026e+03
1.543651200999000000e+12	3.997800000000000182e+03	1.052405453999999963e+03
1.543654800999000000e+12	4.022000000000000000e+03	1.932091824000000088e+03
1.543658400999000000e+12	4.042920000000000073e+03	1.104548270000000002e+03
1.543662000999000000e+12	4.170409999999999854e+03	5.203644433999999819e+03
1.543665600999000000e+12	4.175869999999999891e+03	3.228903761999999915e+03
1.543669200999000000e+12	4.175409999999999854e+03	3.224886203999999907e+03
1.543672800999000000e+12	4.178989999999999782e+03	2.478486288000000059e+03
1.543676400999000000e+12	4.206760000000000218e+03	1.770608339999999998e+03
1.543680000999000000e+12	4.219000000000000000e+03	1.819168681999999990e+03
1.543683600999000000e+12	4.276149999999999636e+03	3.656865127000000030e+03
1.543687200999000000e+12	4.249949999999999818e+03	2.118579525000000103e+03
1.543690800999000000e+12	4.245079999999999927e+03	9.642757719999999608e+02
1.543694400999000000e+12	4.275000000000000000e+03	8.959296769999999697e+02
1.543698000999000000e+12	4.195130000000000109e+03	3.024589258999999856e+03
1.543701600999000000e+12	4.217130000000000109e+03	1.661526288000000022e+03
1.543705200999000000e+12	4.223000000000000000e+03	8.373843140000000176e+02
