1.595548800999000000e+12	9.603270000000000437e+03	8.638991770000000088e+02
1.595552400999000000e+12	9.583559999999999491e+03	1.182979192000000012e+03
1.595556000999000000e+12	9.571979999999999563e+03	1.156361591999999973e+03
1.595559600999000000e+12	9.569319999999999709e+03	8.468704470000000128e+02
1.595563200999000000e+12	9.561549999999999272e+03	1.446424645999999939e+03
1.595566800999000000e+12	9.535270000000000437e+03	1.301932833999999957e+03
1.595570400999000000e+12	9.547770000000000437e+03	1.983732547999999952e+03
1.595574000999000000e+12	9.474500000000000000e+03	2.763512567000000217e+03
1.595577600999000000e+12	9.508020000000000437e+03	2.150727323999999953e+03
1.595581200999000000e+12	9.505069999999999709e+03	1.950880883000000040e+03
1.595584800999000000e+12	9.526290000000000873e+03	1.505306767999999920e+03
1.595588400999000000e+12	9.540850000000000364e+03	1.731051719000000048e+03
1.595592000999000000e+12	9.532090000000000146e+03	2.503521151999999802e+03
1.595595600999000000e+12	9.521350000000000364e+03	2.551053038999999899e+03
1.595599200999000000e+12	9.503969999999999345e+03	1.941282545999999911e+03
1.595602800999000000e+12	9.537780000000000655e+03	1.931828436000000011e+03
1.595606400999000000e+12	9.551680000000000291e+03	2.154170509999999922e+03
1.595610000999000000e+12	9.575729999999999563e+03	2.119739066000000093e+03
1.595613600999000000e+12	9.557440000000000509e+03	1.736859398999999939e+03
1.595617200999000000e+12	9.580010000000000218e+03	1.927603117000000111e+03
1.595620800999000000e+12	9.581760000000000218e+03	1.236182213000000047e+03
1.595624400999000000e+12	9.615290000000000873e+03	2.119244392000000062e+03
1.595628000999000000e+12	9.591549999999999272e+03	2.088164017999999942e+03
1.595631600999000000e+12	9.533920000000000073e+03	2.069404212999999800e+03
