1.532131200999000000e+12	7.337529999999999745e+03	9.921243660000000091e+02
1.532134800999000000e+12	7.235039999999999964e+03	2.924515409000000091e+03
1.532138400999000000e+12	7.269229999999999563e+03	1.162391049999999950e+03
1.532142000999000000e+12	7.280729999999999563e+03	1.324804595000000063e+03
1.532145600999000000e+12	7.280020000000000437e+03	1.237872978999999987e+03
1.532149200999000000e+12	7.305000000000000000e+03	1.124101169999999911e+03
1.532152800999000000e+12	7.328989999999999782e+03	1.493096815999999990e+03
1.532156400999000000e+12	7.340000000000000000e+03	9.903880179999999882e+02
1.532160000999000000e+12	7.321270000000000437e+03	1.094087843999999905e+03
1.532163600999000000e+12	7.316939999999999600e+03	7.690380519999999933e+02
1.532167200999000000e+12	7.326340000000000146e+03	9.231522780000000239e+02
1.532170800999000000e+12	7.301239999999999782e+03	1.144755564000000049e+03
1.532174400999000000e+12	7.314189999999999600e+03	1.085118011000000024e+03
1.532178000999000000e+12	7.337050000000000182e+03	1.063955885000000080e+03
1.532181600999000000e+12	7.351119999999999891e+03	1.590930430999999999e+03
1.532185200999000000e+12	7.353090000000000146e+03	1.170496157000000039e+03
1.532188800999000000e+12	7.391630000000000109e+03	1.381161147000000028e+03
1.532192400999000000e+12	7.398000000000000000e+03	1.203320238999999901e+03
1.532196000999000000e+12	7.414489999999999782e+03	1.399240248000000065e+03
1.532199600999000000e+12	7.433770000000000437e+03	1.132392239000000018e+03
1.532203200999000000e+12	7.422920000000000073e+03	1.092365090000000009e+03
1.532206800999000000e+12	7.417909999999999854e+03	1.063090177000000040e+03
1.532210400999000000e+12	7.404989999999999782e+03	1.102642104999999901e+03
1.532214000999000000e+12	7.425020000000000437e+03	6.877866760000000568e+02
