1.711238400000000000e+12	6.452400000000000000e+04	8.702925900000000183e+02
1.711242000000000000e+12	6.447000000000000000e+04	5.384573900000000322e+02
1.711245600000000000e+12	6.427805999999999767e+04	6.589370900000000120e+02
1.711249200000000000e+12	6.396298000000000320e+04	8.680274799999999686e+02
1.711252800000000000e+12	6.421800000000000000e+04	8.434308999999999514e+02
1.711256400000000000e+12	6.430456999999999971e+04	4.311436699999999860e+02
1.711260000000000000e+12	6.421894000000000233e+04	5.221894399999999905e+02
1.711263600000000000e+12	6.458343000000000029e+04	8.873596999999999753e+02
1.711267200000000000e+12	6.524400000000000000e+04	1.825989780000000110e+03
1.711270800000000000e+12	6.488001999999999680e+04	9.270207000000000335e+02
1.711274400000000000e+12	6.509801000000000204e+04	8.628568999999999960e+02
1.711278000000000000e+12	6.533401000000000204e+04	8.738653799999999592e+02
1.711281600000000000e+12	6.564677000000000407e+04	1.705839069999999992e+03
1.711285200000000000e+12	6.535770999999999913e+04	1.308276280000000042e+03
1.711288800000000000e+12	6.564999000000000524e+04	1.477958689999999933e+03
1.711292400000000000e+12	6.567336000000000058e+04	8.564823499999999967e+02
1.711296000000000000e+12	6.524904000000000087e+04	1.202844180000000051e+03
1.711299600000000000e+12	6.534598999999999796e+04	2.260696489999999812e+03
1.711303200000000000e+12	6.584600999999999476e+04	1.923398040000000037e+03
1.711306800000000000e+12	6.584302000000000407e+04	1.490270690000000059e+03
1.711310400000000000e+12	6.616186000000000058e+04	1.944753060000000005e+03
1.711314000000000000e+12	6.653000999999999476e+04	1.442471289999999954e+03
1.711317600000000000e+12	6.695125999999999476e+04	2.145208590000000186e+03
1.711321200000000000e+12	6.720999000000000524e+04	3.528010400000000118e+03
